연도,영화제,장르,출품작,감독,출품분야,수상내역,수상인
2021,서울영등포국제초단편영화제,단편,감독님 연출하지 마세요,이대영,임선우 배우 특별전,,
2021,서울영등포국제초단편영화제,단편,슈퍼스타,,문화다양성 특별전,,
2021,서울영등포국제초단편영화제,단편,코,윤한나,임선우 배우 특별전,,
2021,서울영등포국제초단편영화제,단편,공중부양,김사언,국내경쟁,,
2021,서울영등포국제초단편영화제,단편,조금 부족한 여자,허수영,국내경쟁,,
2021,서울영등포국제초단편영화제,단편,기로,한지수,임선우 배우 특별전,,
2021,서울영등포국제초단편영화제,단편,얼음,곽민영,국내경쟁,,
2021,서울영등포국제초단편영화제,단편,튜닝 더 라디오,,문화다양성 특별전,,
2021,무중력영화제,일반(종합),조지아,제이 박,경쟁,최우수상,
2021,무중력영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,,대상,
2021,청주국제단편영화제,일반(종합),"안녕, 영화씨",,사회드라마,,
2021,청주국제단편영화제,일반(종합),아파트,효민,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),Temporary Solution for the Permanent Problems: #1,,실험영화,,
2021,청주국제단편영화제,일반(종합),불량스완,이미지,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),바주카!,강소연,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),밥 때,이성식,네트워크 시네마,,
2021,청주국제단편영화제,일반(종합),새 가족,김규진,사회드라마,,
2021,청주국제단편영화제,일반(종합),왜 독립영화 감독들은 외롭고 또 외롭나,홍석준,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),앙코르!,,실험영화,,
2021,청주국제단편영화제,일반(종합),우주의 끝,한병아,비경쟁,,
2021,청주국제단편영화제,일반(종합),죽기로 한 날,,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),건설 유니버스의 어떤 오류,박군제,실험영화,,
2021,청주국제단편영화제,일반(종합),파란 나라,김영글,애니/다큐,,
2021,청주국제단편영화제,일반(종합),이종,안소회,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),뭐해,신지수,사회드라마,,
2021,청주국제단편영화제,일반(종합),그렇게 아무것도 하지 않았다,,실험영화,,
2021,청주국제단편영화제,일반(종합),존재의 방식,,사회드라마,,
2021,청주국제단편영화제,일반(종합),선화의 근황,김소형,비경쟁,,
2021,청주국제단편영화제,일반(종합),사원증,윤혜성,사회드라마,,
2021,청주국제단편영화제,일반(종합),웅비와 인간 아닌 친구들,김다민,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),면접,김용호,네트워크 시네마,,
2021,청주국제단편영화제,일반(종합),행운을 빌어,전영찬,애니/다큐,,
2021,청주국제단편영화제,일반(종합),급식,한혜인,네트워크 시네마,,
2021,청주국제단편영화제,일반(종합),신의 아이들은 연기가 어렵다,변성빈,애니/다큐,,
2021,청주국제단편영화제,일반(종합),민서와 할아버지,,애니/다큐,,
2021,청주국제단편영화제,일반(종합),달팽이,김태양,코미디/멜로/공포,,
2021,청주국제단편영화제,일반(종합),"바이, 써클",,사회드라마,,
2021,청주국제단편영화제,일반(종합),피아,공병선,사회드라마,,
2021,청주국제단편영화제,일반(종합),별도 좋은데,서은아,사회드라마,,
2021,청주국제단편영화제,일반(종합),종이학,서나영,네트워크 시네마,,
2021,벵갈루루 국제단편영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,,,
2021,아이치 국제여성영화제,일반(종합),제씨 이야기,이하은,Short Competition,,
2021,아이치 국제여성영화제,일반(종합),김현주,강지효,Short Competition,,
2021,아이치 국제여성영화제,일반(종합),김현주,강지효,,실사촬영 대상,강지효
2021,벵갈루루 국제단편영화제,일반(종합),플레이 온,고동환,Non Competition,,
2021,아이치 국제여성영화제,일반(종합),제씨 이야기,이하은,Short Competition,,
2021,아이치 국제여성영화제,일반(종합),휴가,이란희,International Selection,,
2021,아이치 국제여성영화제,일반(종합),휴가,이란희,International Selection,,
2021,아이치 국제여성영화제,일반(종합),김현주,강지효,Short Competition,,
2021,예루살렘 영화제,일반(종합),인트로덕션,홍상수,Masters,,
2021,서울국제여성영화제,일반(종합),69세,임선애,지금 여기 풍경 부문 초청,,
2021,서울국제여성영화제,일반(종합),십개월의 미래,남궁선,지금 여기 풍경 부문 초청,,
2021,서울국제여성영화제,일반(종합),비밀의 정원,박선주,지금 여기 풍경 부문 초청,,
2021,서울국제여성영화제,일반(종합),괴물,봉준호,SWAGGIN' LIKE 두나,,
2021,서울국제여성영화제,일반(종합),나를 깨우는 바람,,퀴어 레인보우,,
2021,서울국제여성영화제,일반(종합),자매들의 밤,김보람,특별상영,,
2021,서울국제여성영화제,일반(종합),우리들은 정의파다,이혜란,페미니스트 콜렉티브: 아시아의 여성영화 제작 공동체,,
2021,서울국제여성영화제,일반(종합),불온한 당신,이영,페미니스트 콜렉티브: 아시아의 여성영화 제작 공동체,,
2021,서울국제여성영화제,일반(종합),십개월의 미래,남궁선,지금 여기 풍경 부문 초청,,
2021,서울국제여성영화제,일반(종합),고양이를 부탁해,정재은,20주년 특별전 <고양이를 부탁해>,,
2021,서울국제여성영화제,일반(종합),최선의 삶,이우정,국제 장편 부문 '발견' 초청,,
2021,서울국제여성영화제,일반(종합),캠핑을 좋아하세요,김꽃비,퀴어 레인보우,,
2021,서울국제여성영화제,일반(종합),백야,염문경,특별상영,,
2021,서울국제여성영화제,일반(종합),플란다스의 개,봉준호,SWAGGIN' LIKE 두나,,
2021,서울국제여성영화제,일반(종합),복수는 나의 것,박찬욱,SWAGGIN' LIKE 두나,,
2021,서울국제여성영화제,일반(종합),밤의 문이 열린다,유은정,지금 여기 풍경 부문 초청,,
2021,서울국제여성영화제,일반(종합),도희야,정주리,SWAGGIN' LIKE 두나,,
2021,서울국제여성영화제,일반(종합),코리아,문현성,SWAGGIN' LIKE 두나,,
2021,서울국제여성영화제,일반(종합),너에게 가는 길,변규리,장편경쟁 '발견' 공식 초청,,
2021,서울국제여성영화제,일반(종합),희수,감정원,지금 여기 풍경,,
2021,서울국제여성영화제,일반(종합),Out : 이반검열 두 번째 이야기,"이영,페미니스트비디오액티즘",페미니스트 콜렉티브: 아시아의 여성영화 제작 공동체,,
2021,서울국제여성영화제,일반(종합),마리아와 비욘세,송예찬,단편경쟁,,
2021,서울국제여성영화제,일반(종합),1021,노영미,아시아단편,우수상,노영미
2021,서울국제여성영화제,일반(종합),성적표의 김민영,"임지선,이재은",발견,대상,
2021,대구단편영화제,단편,옥천,이경원,국내경쟁,,
2021,대구단편영화제,단편,"일시정지, 시네마",박주환,국내경쟁,,
2021,대구단편영화제,단편,한비,,국내경쟁,,
2021,대구단편영화제,단편,평야의 댄서,김은영,애플시네마,,
2021,대구단편영화제,단편,파장동,송원준,국내경쟁,,
2021,대구단편영화제,단편,주희/17/B,문채원,레드x퍼플,,
2021,대구단편영화제,단편,가장 환하고 따뜻한,최진영,장편초청,,
2021,대구단편영화제,단편,기억극장,함희윤,국내경쟁,,
2021,대구단편영화제,단편,현주의 집,,애플시네마,,
2021,대구단편영화제,단편,메이•제주•데이,강희진,국내경쟁,,
2021,대구단편영화제,단편,계절의 끝,,로컬존,,
2021,대구단편영화제,단편,가족의 모양,,국내경쟁,,
2021,대구단편영화제,단편,수중양생,송주현,국내경쟁,,
2021,대구단편영화제,단편,아파트,채지희,애플시네마 경쟁,애플시네마 배리어프리 수상작,채지희
2021,대구단편영화제,단편,어마무시,조영명,,,
2021,대구단편영화제,단편,바람이 지나간 자리,권순형,배리어프리,,
2021,대구단편영화제,단편,여름의 사랑,김서현,국내경쟁,,
2021,대구단편영화제,단편,큐브,조미혜,로컬존,,
2021,대구단편영화제,단편,인흥리 37-1,김지혜,국내경쟁,,
2021,대구단편영화제,단편,엄마는 무엇을 잊었는가,윤진,배리어프리,,
2021,대구단편영화제,단편,잃어버린 외장하드를 찾는 이상한 모험,백승화,레드x퍼플,,
2021,대구단편영화제,단편,여인과 사자,,국내경쟁,,
2021,대구단편영화제,단편,GOOD for you,,레드x퍼플,,
2021,대구단편영화제,단편,울타리를 넘은 소녀의 손에는 나뭇가지가 있었다,,국내경쟁,,
2021,대구단편영화제,단편,사상,박배일,장편초청,,
2021,대구단편영화제,단편,귀신 친구,정혜연,국내경쟁,,
2021,대구단편영화제,단편,오토바이와 햄버거,,국내경쟁,,
2021,대구단편영화제,단편,상규형이 하지 말랬어,김동하,국내경쟁,,
2021,대구단편영화제,단편,슈뢰딩거의 냥이들,서윤수,국내경쟁,,
2021,대구단편영화제,단편,조의봉투,장주선,배리어프리,,
2021,대구단편영화제,단편,달팽이,김태양,국내경쟁,국내경쟁 우수상,김태양
2021,대구단편영화제,단편,고백할 거야,김선빈,애플시네마,애플시네마 배리어프리 수상,김선빈
2021,대구단편영화제,단편,고백할 거야,김선빈,애플시네마,애플시네마 경쟁 우수상,김선빈
2021,대구단편영화제,단편,니가 일주일 넘게 연락이 없어서,황다슬,국내경쟁,관객상,황다슬
2021,대구단편영화제,단편,불모지,이탁,국내경쟁,국내경쟁 대상,이탁
2021,대구단편영화제,단편,나랑 아니면,박재현,애플시네마,애플시네마 경쟁 대상,박재현
2021,대구단편영화제,단편,반찬배달,표국청,국내경쟁,,
2021,대구단편영화제,단편,한나 때문에,김달리,국내경쟁,,
2021,대구단편영화제,단편,혼생러 한사라,최진솔,단편 10,,
2021,대구단편영화제,단편,걸어도 걸어도,김태희,국내경쟁,,
2021,대구단편영화제,단편,자매들의 밤,김보람,국내경쟁,,
2021,대구단편영화제,단편,오촌,장현빈,대구단편 신작전 피칭포럼,,
2021,대구단편영화제,단편,보드랍게,박문칠,장편초청,,
2021,대구단편영화제,단편,여름의 나무들,이수유,그린-ing,,
2021,대구단편영화제,단편,장학생,장주선,애플시네마,,
2021,대구단편영화제,단편,가양7단지,서예향,국내경쟁,,
2021,EBS 국제다큐영화제,다큐,군산전기,"문승욱,유예진",공간의 기억,,
2021,EBS 국제다큐영화제,다큐,바람의 춤꾼,최상진,무형다큐제(祭),,
2021,EBS 국제다큐영화제,다큐,상자루의 길,박철우,무형다큐제(祭),,
2021,Not 영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,,,
2021,EBS 국제다큐영화제,다큐,그만 좀 하소,심영화,페스티벌 초이스(경쟁): 아시아,페스티벌 초이스(경쟁): 아시아 - 시청자·관객상,심영화
2021,EBS 국제다큐영화제,다큐,울림의 탄생,이정준,페스티벌 초이스(경쟁): 글로벌,페스티벌 초이스(경쟁): 글로벌 - 시청자·관객상,이정준
2021,EBS 국제다큐영화제,다큐,울림의 탄생,이정준,페스티벌 초이스(경쟁): 글로벌,페스티벌 초이스(경쟁): 글로벌 - 심사위원특별상,이정준
2021,EBS 국제다큐영화제,다큐,송해 1927,윤재호,클로즈업 아이콘,,
2021,EBS 국제다큐영화제,다큐,위안,이혜린,공간의 기억,,
2021,EBS 국제다큐영화제,다큐,타임머신을 샀다,박연,컨템포러리 다큐 파노라마,,
2021,EBS 국제다큐영화제,다큐,안나푸르나의 김써르,이종은,키즈 앤 틴즈,,
2021,EBS 국제다큐영화제,다큐,봉명주공,김기성,페스티벌 초이스(경쟁): 아시아,,
2021,EBS 국제다큐영화제,다큐,잘 알지도 못하면서,박지윤,컨템포러리 다큐 파노라마,,
2021,EBS 국제다큐영화제,다큐,14인의 사범들,서민원,다큐의 열기,,
2021,EBS 국제다큐영화제,다큐,60세 미만 출입금지,,컨템포러리 다큐 파노라마,,
2021,EBS 국제다큐영화제,다큐,행복의 속도,박혁지,공간의 기억,,
2021,카를로비 바리 국제영화제,일반(종합),반도,연상호,Midnight Screenings,,
2021,콘코르토 영화제,단편,신의 딸은 춤을 춘다,변성빈,Competition,,
2021,카를로비 바리 국제영화제,일반(종합),인트로덕션,홍상수,Horizons,,
2021,서울국제대안영상예술페스티벌,독립,길고양이 버리기,이다현,대안 내러티브 글로컬신작전 3,,
2021,서울국제대안영상예술페스티벌,독립,코리도라스,류형석,경쟁부문,,
2021,서울국제대안영상예술페스티벌,독립,종착역,"권민표,서한솔",한국신작 Ⅲ,,
2021,몬테레이 국제영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,International Feature Films,,
2021,몬테레이 국제영화제,일반(종합),신의 딸은 춤을 춘다,변성빈,,심사위원특별언급,
2021,판타지아 국제영화제,판타지,도굴,박정배,Selection 2021,,
2021,판타지아 국제영화제,판타지,서복,이용주,Selection 2021,,
2021,판타지아 국제영화제,판타지,운석이 떨어졌으면 좋겠어,,Axis,,
2021,판타지아 국제영화제,판타지,소리도 없이,홍의정,Cheval Noir,Cheval Noir Award for Best Feature,홍의정
2021,판타지아 국제영화제,판타지,스톡,전주현,World Premiere - Selection 2021,,
